gene_id,SRR29040880,SRR29040882
gene-SUSD2|SUSD2,0,0
gene-LOC134396263|LOC134396263,456,36
gene-LOC134396123|LOC134396123,21,88
gene-LOC134396126|LOC134396126,100,18
gene-LOC134396244|LOC134396244,0,0
gene-LOC134395669|LOC134395669,1939,19
gene-LOC134396238|LOC134396238,144,8
gene-LOC134396176|LOC134396176,1332,89
gene-LOC134396157|LOC134396157,4388,76
gene-LOC134396237|LOC134396237,0,18
gene-LOC134396181|LOC134396181,14,0
gene-LOC134396149|LOC134396149,2291,115
gene-LOC134396194|LOC134396194,174,75
gene-LOC134396199|LOC134396199,0,0
gene-LOC134395670|LOC134395670,90,42
gene-LOC134396264|LOC134396264,0,0
gene-LOC134396162|LOC134396162,0,15
gene-LOC134395671|LOC134395671,99,0
gene-LOC134395673|LOC134395673,0,0
gene-LOC134396221|LOC134396221,183,75
gene-LOC134396211|LOC134396211,0,0
gene-LOC134396215|LOC134396215,782,118
gene-LOC134396174|LOC134396174,176,27
gene-LOC134395674|LOC134395674,1248,115
gene-LOC134396204|LOC134396204,811,60
gene-LOC134396170|LOC134396170,805,49
gene-LOC134396185|LOC134396185,580,20
gene-LOC134395680|LOC134395680,0,0
gene-LOC134395686|LOC134395686,0,0
gene-LOC134395687|LOC134395687,0,0
gene-LOC134396156|LOC134396156,303,54
gene-LOC134396251|LOC134396251,0,0
gene-LOC134395675|LOC134395675,105,0
gene-LOC134395689|LOC134395689,1,0
gene-LOC134395690|LOC134395690,0,0
gene-LOC134395696|LOC134395696,0,0
gene-LOC134395699|LOC134395699,0,0
gene-LOC134396936|LOC134396936,2023,2748
gene-LOC134396107|LOC134396107,270,50
gene-LOC134395718|LOC134395718,46,22
gene-LOC134396108|LOC134396108,10,0
gene-LOC134396938|LOC134396938,775,33
gene-LOC134396333|LOC134396333,52,10
gene-LOC134396405|LOC134396405,0,0
gene-LOC134395719|LOC134395719,0,0
gene-LOC134396488|LOC134396488,374,46
gene-LOC134396277|LOC134396277,316,53
gene-LOC134395720|LOC134395720,88,31
gene-LOC134396489|LOC134396489,877,60
gene-LOC134396410|LOC134396410,76,24
gene-LOC134396363|LOC134396363,7,6
gene-LOC134396378|LOC134396378,74,82
gene-LOC134396368|LOC134396368,2021,55
gene-LOC134396341|LOC134396341,107,257
gene-LOC134396343|LOC134396343,0,0
gene-LOC134396975|LOC134396975,0,0
gene-LOC134396372|LOC134396372,1592,82
gene-LOC134396293|LOC134396293,15,0
gene-LOC134396974|LOC134396974,75,77
gene-LOC134396321|LOC134396321,126,70
gene-LOC134396420|LOC134396420,563,148
gene-LOC134396385|LOC134396385,7,0
gene-LOC134396373|LOC134396373,541,32
gene-LOC134396297|LOC134396297,0,0
gene-LOC134396359|LOC134396359,0,0
gene-LOC134396486|LOC134396486,1086,66
gene-LOC134396275|LOC134396275,0,0
gene-LOC134396353|LOC134396353,0,0
gene-LOC134396470|LOC134396470,1,0
gene-LOC134396366|LOC134396366,7,0
gene-LOC134396374|LOC134396374,41,16
gene-LOC134396307|LOC134396307,0,0
gene-LOC134396336|LOC134396336,0,0
gene-LOC134396342|LOC134396342,1216,128
gene-LOC134396383|LOC134396383,26,25
gene-LOC134395721|LOC134395721,287,64
gene-LOC134395724|LOC134395724,0,0
gene-LOC134396380|LOC134396380,141,0
gene-LOC134395722|LOC134395722,183,10
gene-LOC134396388|LOC134396388,15,14
gene-LOC134396284|LOC134396284,347,89
gene-LOC134396324|LOC134396324,0,0
gene-LOC134396977|LOC134396977,0,0
gene-LOC134396351|LOC134396351,0,0
gene-LOC134396291|LOC134396291,10,0
gene-LOC134396309|LOC134396309,29,0
gene-LOC134396976|LOC134396976,77,47
gene-LOC134396315|LOC134396315,645,94
gene-LOC134396451|LOC134396451,562,32
gene-LOC134396331|LOC134396331,340,18
gene-LOC134395730|LOC134395730,152,0
gene-LOC134395731|LOC134395731,11,3
gene-LOC134396448|LOC134396448,278,254
gene-LOC134396476|LOC134396476,0,0
gene-LOC134396317|LOC134396317,5,0
gene-LOC134395732|LOC134395732,0,0
gene-LOC134396345|LOC134396345,4,0
gene-LOC134395733|LOC134395733,5,0
gene-LOC134396330|LOC134396330,2,0
gene-LOC134396377|LOC134396377,0,0
gene-LOC134395735|LOC134395735,19,0
gene-LOC134395736|LOC134395736,54,0
gene-LOC134396439|LOC134396439,96,66
gene-LOC134396348|LOC134396348,20,0
gene-LOC134396978|LOC134396978,0,0
gene-LOC134396329|LOC134396329,67,0
gene-LOC134396940|LOC134396940,0,0
gene-LOC134395738|LOC134395738,0,0
gene-LOC134396435|LOC134396435,153,451
gene-LOC134396436|LOC134396436,0,0
gene-LOC134396310|LOC134396310,27,30
gene-LOC134396302|LOC134396302,90,16
gene-LOC134396384|LOC134396384,12,0
gene-LOC134396111|LOC134396111,132,42
gene-LOC134396499|LOC134396499,0,0
gene-LOC134396334|LOC134396334,39,25
gene-LOC134396449|LOC134396449,0,0
gene-LOC134396398|LOC134396398,83,89
gene-LOC134396276|LOC134396276,495,36
gene-LOC134397061|LOC134397061,0,0
gene-LOC134396346|LOC134396346,21,6
gene-LOC134396296|LOC134396296,255,44
gene-LOC134396326|LOC134396326,1070,75
gene-LOC134396939|LOC134396939,30,0
gene-LOC134396110|LOC134396110,8,3
gene-LOC134396109|LOC134396109,7,0
gene-LOC134396350|LOC134396350,101,46
gene-LOC134396294|LOC134396294,190,52
gene-LOC134396292|LOC134396292,538,107
gene-LOC134396280|LOC134396280,923,100
gene-LOC134396299|LOC134396299,329,43
gene-LOC134395725|LOC134395725,2,0
gene-LOC134396364|LOC134396364,59,69
gene-LOC134396407|LOC134396407,1093,112
gene-LOC134396414|LOC134396414,149,51
gene-LOC134396399|LOC134396399,690,194
gene-LOC134396441|LOC134396441,25,54
gene-LOC134395726|LOC134395726,279,212
gene-LOC134396485|LOC134396485,529,322
gene-LOC134395727|LOC134395727,83,0
gene-LOC134396362|LOC134396362,19,34
gene-LOC134395728|LOC134395728,4,0
gene-LOC134396295|LOC134396295,15,17
gene-LOC134396289|LOC134396289,38,6
gene-LOC134396381|LOC134396381,11,0
gene-LOC134396298|LOC134396298,1,0
gene-LOC134396283|LOC134396283,95,6
gene-LOC134396286|LOC134396286,91,18
gene-LOC134396327|LOC134396327,33,0
gene-LOC134396323|LOC134396323,209,36
gene-LOC134395742|LOC134395742,0,0
gene-LOC134395743|LOC134395743,0,16
gene-LOC134395740|LOC134395740,0,0
gene-TAP1|TAP1,81,18
gene-LOC134396426|LOC134396426,0,0
gene-LOC134396434|LOC134396434,0,0
gene-LOC134396498|LOC134396498,0,0
gene-LOC134396416|LOC134396416,0,0
gene-LOC134396438|LOC134396438,0,0
gene-LOC134396423|LOC134396423,0,0
gene-LOC134396406|LOC134396406,0,0
gene-LOC134396497|LOC134396497,0,0
gene-LOC134396411|LOC134396411,0,0
gene-LOC134395741|LOC134395741,0,0
gene-TAP2|TAP2,117,85
gene-PSMB8|PSMB8,189,151
gene-PSMB9|PSMB9,155,22
gene-LOC134396314|LOC134396314,1101,290
gene-LOC134396386|LOC134396386,0,0
gene-LOC134396308|LOC134396308,0,0
gene-LOC134396271|LOC134396271,0,0
gene-LOC134396495|LOC134396495,0,0
gene-LOC134395744|LOC134395744,796,172
gene-LOC134395745|LOC134395745,1055,286
gene-LOC134396116|LOC134396116,0,0
gene-LOC134396117|LOC134396117,0,0
gene-LOC134395746|LOC134395746,0,0
gene-LOC134396496|LOC134396496,0,0
gene-LOC134395747|LOC134395747,0,0
gene-LOC134396415|LOC134396415,0,0
gene-LOC134395749|LOC134395749,0,0
gene-LOC134395754|LOC134395754,0,0
gene-LOC134395758|LOC134395758,0,0
gene-LOC134395762|LOC134395762,0,0
gene-LOC134395761|LOC134395761,0,0
gene-LOC134396440|LOC134396440,0,0
gene-LOC134395780|LOC134395780,0,0
gene-LOC134395781|LOC134395781,0,0
gene-LOC134395782|LOC134395782,0,0
gene-LOC134395785|LOC134395785,0,0
gene-LOC134395783|LOC134395783,0,0
gene-LOC134396466|LOC134396466,169,29
gene-LOC134396339|LOC134396339,1,0
gene-LOC134395790|LOC134395790,0,0
gene-LOC134396397|LOC134396397,62,49
gene-LOC134395791|LOC134395791,0,0
gene-LOC134395792|LOC134395792,0,0
gene-LOC134396335|LOC134396335,729,36
gene-LOC134395798|LOC134395798,0,0
gene-LOC134396269|LOC134396269,0,0
gene-LOC134396462|LOC134396462,0,0
gene-LOC134396483|LOC134396483,0,0
gene-LOC134396274|LOC134396274,23,4
gene-LOC134396998|LOC134396998,87,0
gene-LOC134396484|LOC134396484,2195,329
gene-LOC134395800|LOC134395800,1,0
gene-LOC134396347|LOC134396347,0,0
gene-LOC134396387|LOC134396387,1,0
gene-LOC134395801|LOC134395801,2,1
gene-LOC134396290|LOC134396290,0,0
gene-LOC134396328|LOC134396328,0,0
gene-LOC134396371|LOC134396371,0,1
gene-LOC134395799|LOC134395799,38,49
gene-LOC134396999|LOC134396999,3,0
gene-LOC134396352|LOC134396352,3,1
gene-LOC134396400|LOC134396400,2268,65
gene-LOC134397000|LOC134397000,2,0
gene-LOC134397003|LOC134397003,0,0
gene-LOC134395802|LOC134395802,998,167
gene-LOC134395763|LOC134395763,0,0
gene-LOC134396376|LOC134396376,0,0
gene-LOC134396281|LOC134396281,4,3
gene-LOC134396491|LOC134396491,0,0
gene-LOC134396980|LOC134396980,0,0
gene-LOC134396979|LOC134396979,0,0
gene-LOC134396501|LOC134396501,0,0
gene-LOC134396355|LOC134396355,0,0
gene-LOC134396981|LOC134396981,0,0
gene-LOC134396982|LOC134396982,0,0
gene-LOC134396983|LOC134396983,0,3
gene-LOC134396984|LOC134396984,0,0
gene-LOC134396402|LOC134396402,39,74
gene-LOC134396432|LOC134396432,0,0
gene-LOC134396480|LOC134396480,0,0
gene-LOC134396985|LOC134396985,0,0
gene-LOC134396413|LOC134396413,0,0
gene-LOC134395765|LOC134395765,0,0
gene-LOC134395769|LOC134395769,0,0
gene-LOC134396986|LOC134396986,0,0
gene-LOC134396358|LOC134396358,0,0
gene-LOC134396279|LOC134396279,69,164
gene-LOC134396322|LOC134396322,103,23
gene-LOC134396288|LOC134396288,44,17
gene-LOC134396991|LOC134396991,0,0
gene-LOC134396992|LOC134396992,0,0
gene-LOC134396443|LOC134396443,0,0
gene-LOC134396382|LOC134396382,0,0
gene-LOC134396273|LOC134396273,0,0
gene-LOC134396431|LOC134396431,0,0
gene-LOC134396995|LOC134396995,0,0
gene-LOC134396313|LOC134396313,0,0
gene-LOC134396493|LOC134396493,0,0
gene-LOC134396996|LOC134396996,0,0
gene-LOC134396469|LOC134396469,0,0
gene-LOC134395770|LOC134395770,0,0
gene-LOC134396475|LOC134396475,0,0
gene-LOC134395771|LOC134395771,0,0
gene-LOC134396433|LOC134396433,0,0
gene-LOC134396312|LOC134396312,0,0
gene-LOC134396424|LOC134396424,0,0
gene-LOC134396418|LOC134396418,0,0
gene-LOC134396446|LOC134396446,0,0
gene-LOC134395772|LOC134395772,0,0
gene-LOC134395773|LOC134395773,0,0
gene-LOC134395774|LOC134395774,0,0
gene-LOC134396447|LOC134396447,0,0
gene-LOC134395775|LOC134395775,0,0
gene-LOC134395776|LOC134395776,0,0
gene-LOC134395777|LOC134395777,0,0
gene-LOC134395778|LOC134395778,0,0
gene-LOC134395764|LOC134395764,78,6
gene-LOC134396393|LOC134396393,52,25
gene-LOC134396303|LOC134396303,41,0
gene-LOC134396311|LOC134396311,130,18
gene-LOC134396401|LOC134396401,2,0
gene-LOC134396422|LOC134396422,177,46
gene-LOC134395766|LOC134395766,15,0
gene-LOC134395768|LOC134395768,1785,790
gene-LOC134396987|LOC134396987,158,58
gene-LOC134396354|LOC134396354,42,0
gene-LOC134396425|LOC134396425,55,5
gene-LOC134396268|LOC134396268,24,8
gene-LOC134396396|LOC134396396,96,17
gene-LOC134396318|LOC134396318,11,1
gene-LOC134396356|LOC134396356,1965,113
gene-LOC134396988|LOC134396988,3,0
gene-LOC134396989|LOC134396989,24,0
gene-LOC134396367|LOC134396367,2,0
gene-LOC134396306|LOC134396306,5,0
gene-LOC134396365|LOC134396365,65,5
gene-LOC134396344|LOC134396344,2,0
gene-LOC134396390|LOC134396390,327,112
gene-LOC134396301|LOC134396301,16,8
gene-LOC134396430|LOC134396430,3,0
gene-LOC134396993|LOC134396993,2,2
gene-LOC134396369|LOC134396369,14,1
gene-LOC134396408|LOC134396408,3,1
gene-LOC134396478|LOC134396478,15,26
gene-LOC134396487|LOC134396487,41,7
gene-LOC134396994|LOC134396994,3,0
gene-LOC134396304|LOC134396304,5,0
gene-LOC134396278|LOC134396278,56,10
gene-LOC134396997|LOC134396997,2,0
gene-LOC134396392|LOC134396392,2,0
gene-LOC134396391|LOC134396391,276,20
gene-LOC134395803|LOC134395803,1004,14
gene-LOC134395806|LOC134395806,4,0
gene-LOC134395805|LOC134395805,1262,72
gene-LOC134395815|LOC134395815,0,0
gene-LOC134395818|LOC134395818,0,0
gene-LOC134395825|LOC134395825,62,57
gene-LOC134396465|LOC134396465,0,0
gene-RING1|RING1,129,56
gene-HSD17B8|HSD17B8,0,0
gene-SLC39A7|SLC39A7,107,40
gene-RXRB|RXRB,123,602
gene-COL11A2|COL11A2,36,0
gene-LOC134396450|LOC134396450,0,52
gene-LOC134396453|LOC134396453,0,0
gene-LOC134396460|LOC134396460,0,0
gene-LOC134396458|LOC134396458,0,0
gene-LOC134396452|LOC134396452,0,0
gene-LOC134396456|LOC134396456,0,0
gene-LOC134396457|LOC134396457,0,0
gene-LOC134396461|LOC134396461,0,0
gene-BRD2|BRD2,1674,1889
gene-LOC134396464|LOC134396464,243,835
gene-LOC134396467|LOC134396467,9,100
gene-VPS52|VPS52,1237,746
gene-LOC134396305|LOC134396305,2,0
gene-PFDN6|PFDN6,0,14
gene-RGL2|RGL2,323,47
gene-RPS18|RPS18,7375,16101
gene-LOC134396454|LOC134396454,0,0
gene-LOC134396459|LOC134396459,0,0
gene-LOC134396455|LOC134396455,0,22
gene-LOC134395832|LOC134395832,6,2
gene-LOC134396409|LOC134396409,68,50
gene-LOC134395833|LOC134395833,0,0
gene-LOC134396360|LOC134396360,0,0
gene-LOC134395830|LOC134395830,6003,590
gene-TAPBP|TAPBP,0,0
gene-LOC134395835|LOC134395835,0,0
gene-LOC134395837|LOC134395837,0,0
gene-LOC134395839|LOC134395839,0,0
gene-LOC134396428|LOC134396428,369,0
gene-LOC134395834|LOC134395834,45,0
gene-LOC134395836|LOC134395836,1,0
gene-LOC134395838|LOC134395838,17,7
gene-LOC134396471|LOC134396471,7,2
gene-WDR46|WDR46,426,102
gene-ZBTB22|ZBTB22,435,75
gene-DAXX|DAXX,196,55
gene-KIFC1|KIFC1,0,0
gene-CUTA|CUTA,0,0
gene-PHF1|PHF1,113,97
gene-SYNGAP1|SYNGAP1,56,1015
gene-ZBTB9|ZBTB9,347,117
gene-LOC134397201|LOC134397201,8,6
gene-LOC134397928|LOC134397928,15,0
gene-ZNF512|ZNF512,0,0
gene-GPN1|GPN1,1281,411
gene-GCKR|GCKR,324,152
gene-LOC134398248|LOC134398248,60,69
gene-KRTCAP3|KRTCAP3,0,0
gene-IFT172|IFT172,485,1427
gene-NRBP1|NRBP1,5518,991
gene-PPM1G|PPM1G,1336,386
gene-LOC134397969|LOC134397969,0,13
gene-ZNF513|ZNF513,486,256
gene-SNX17|SNX17,916,985
gene-EIF2B4|EIF2B4,231,361
gene-GTF3C2|GTF3C2,80,36
gene-SLC30A3|SLC30A3,0,0
gene-LOC134397210|LOC134397210,806,307
gene-DNAJC5G|DNAJC5G,364,67
gene-TRIM54|TRIM54,0,287
gene-MPV17|MPV17,0,0
gene-ATRAID|ATRAID,0,0
gene-SLC5A6|SLC5A6,261,73
gene-CAD|CAD,5474,653
gene-PREB|PREB,390,282
gene-ABHD1|ABHD1,18,20
gene-KHK|KHK,6,0
gene-LOC134398253|LOC134398253,112,59
gene-EMILIN1|EMILIN1,50,117
gene-OST4|OST4,0,0
gene-AGBL5|AGBL5,263,1114
gene-TMEM214|TMEM214,1563,241
gene-MAPRE3|MAPRE3,1180,338
gene-DPYSL5|DPYSL5,2252,20
gene-DNMT3A|DNMT3A,1338,307
gene-SLC35F6|SLC35F6,352,55
gene-LOC134397239|LOC134397239,0,0
gene-LOC134398120|LOC134398120,0,0
gene-KCNK3|KCNK3,9,7
gene-CIMIP2C|CIMIP2C,0,115
gene-OTOF|OTOF,47,0
gene-DRC1|DRC1,170,1465
gene-SCARA5|SCARA5,0,0
gene-EFR3B|EFR3B,179,719
gene-POMC|POMC,3,0
gene-LOC134397267|LOC134397267,0,0
gene-STMN4|STMN4,12,18
gene-DTNB|DTNB,313,137
gene-KIF3C|KIF3C,22,12
gene-CLU|CLU,977,167
gene-ADGRF3|ADGRF3,0,0
gene-LOC134397236|LOC134397236,0,0
gene-SELENOI|SELENOI,0,0
gene-ASXL2|ASXL2,311,26
gene-RAB10|RAB10,8032,3965
gene-GAREM2|GAREM2,104,10
gene-HADHA|HADHA,1056,916
gene-HADHB|HADHB,780,739
gene-PBK|PBK,546,50
gene-ESCO2|ESCO2,4969,79
gene-CCDC25|CCDC25,243,107
gene-SCARA3|SCARA3,35,7
gene-TRIM35|TRIM35,1198,144
gene-CHRNA2|CHRNA2,14,0
gene-EPHX2|EPHX2,35,301
gene-LOC134397263|LOC134397263,11,0
gene-FBXO16|FBXO16,0,239
gene-PTK2B|PTK2B,2619,582
gene-FZD3|FZD3,46,41
gene-PNOC|PNOC,0,0
gene-ELP3|ELP3,494,233
gene-ZNF395|ZNF395,979,71
gene-PTRHD1|PTRHD1,228,104
gene-CENPO|CENPO,0,0
gene-NCOA1|NCOA1,930,742
gene-ADCY3|ADCY3,51,796
gene-LOC134398263|LOC134398263,699,56
gene-DNAJC27|DNAJC27,994,147
gene-LOC134395841|LOC134395841,7,10
gene-LOC134397040|LOC134397040,43392,73043
gene-LOC134397052|LOC134397052,17,28
gene-LOC134397043|LOC134397043,35323,92021
gene-LOC134395842|LOC134395842,6,8
gene-LOC134397039|LOC134397039,52600,91528
gene-LOC134397053|LOC134397053,21,29
gene-LOC134397041|LOC134397041,33174,82471
gene-INTS9|INTS9,84,40
gene-EXTL3|EXTL3,2351,500
gene-LOC134398264|LOC134398264,51,2
gene-HMBOX1|HMBOX1,253,68
gene-KIF13B|KIF13B,251,154
gene-MSRA|MSRA,15,0
gene-SOX7|SOX7,65,37
gene-PINX1|PINX1,0,0
gene-XKR6|XKR6,4,0
gene-MTMR9|MTMR9,1018,265
gene-BLK|BLK,17,0
gene-LOC134397241|LOC134397241,6655,2994
gene-GATA4|GATA4,173,0
gene-NEIL2|NEIL2,0,0
gene-FDFT1|FDFT1,2416,758
gene-CTSB|CTSB,602,172
gene-LOC134397283|LOC134397283,0,0
gene-LOC134397282|LOC134397282,0,0
gene-LOC134398274|LOC134398274,0,0
gene-XPO1|XPO1,17968,4652
gene-USP34|USP34,10014,4458
gene-LOC134398128|LOC134398128,0,201
gene-SANBR|SANBR,2608,468
gene-PEX13|PEX13,2455,307
gene-PUS10|PUS10,87,40
gene-REL|REL,27,0
gene-PAPOLG|PAPOLG,3036,30
gene-BCL11A|BCL11A,322,765
gene-FANCL|FANCL,1821,65
gene-VRK2|VRK2,423,7
gene-CCDC85A|CCDC85A,0,0
gene-EFEMP1|EFEMP1,210,552
gene-PNPT1|PNPT1,4951,478
gene-PPP4R3B|PPP4R3B,10608,3843
gene-CFAP36|CFAP36,3982,3508
gene-LOC134397303|LOC134397303,257,425
gene-CCDC88A|CCDC88A,3488,873
gene-MTIF2|MTIF2,3928,528
gene-CLHC1|CLHC1,60,83
gene-RPS27A|RPS27A,11411,59865
gene-RTN4|RTN4,7787,5021
gene-EML6|EML6,610,2174
gene-C4H2orf73|C4H2orf73,58,123
gene-ACYP2|ACYP2,653,480
gene-SPTBN1|SPTBN1,5047,18648
gene-GPR75|GPR75,50,40
gene-PSME4|PSME4,13213,2781
gene-ERLEC1|ERLEC1,7067,1624
gene-CHAC2|CHAC2,37,68
gene-ASB3|ASB3,5068,279
gene-FSHR|FSHR,596,0
gene-GTF2A1L|GTF2A1L,1116,0
gene-NRXN1|NRXN1,183,263
gene-LOC134398544|LOC134398544,0,0
gene-STON1|STON1,3029,485
gene-FOXN2|FOXN2,39,31
gene-PPP1R21|PPP1R21,3046,524
gene-KCNK12|KCNK12,49,3
gene-MSH2|MSH2,3265,105
gene-FBXO11|FBXO11,23572,10752
gene-MSH6|MSH6,10147,2729
gene-EPCAM|EPCAM,8153,3396
gene-APMAP|APMAP,1765,1262
gene-ACSS1|ACSS1,134,486
gene-VSX1|VSX1,671,0
gene-ENTPD6|ENTPD6,1832,283
gene-GINS1|GINS1,579,42
gene-PYGB|PYGB,499,345
gene-ABHD12|ABHD12,6061,1621
gene-NINL|NINL,4818,261
gene-TMEM178A|TMEM178A,212,77
gene-THUMPD2|THUMPD2,1121,163
gene-SLC8A1|SLC8A1,86,1453
gene-MRPS5|MRPS5,1918,897
gene-MAL|MAL,231,17
gene-MALL|MALL,4,41
gene-MTLN|MTLN,170,0
gene-NPHP1|NPHP1,976,917
gene-EIF4A3|EIF4A3,7212,5271
gene-ARHGEF33|ARHGEF33,316,20
gene-ATL2|ATL2,14897,1001
gene-HNRNPLL|HNRNPLL,3026,2051
gene-GALM|GALM,239,209
gene-SRSF7|SRSF7,6117,1970
gene-GEMIN6|GEMIN6,143,0
gene-DHX57|DHX57,5062,801
gene-MORN2|MORN2,1507,1220
gene-SOS1|SOS1,13904,2913
gene-MAP4K3|MAP4K3,1682,3136
gene-LOC134397341|LOC134397341,2724,45
gene-BUB1|BUB1,757,25
gene-BCL2L11|BCL2L11,496,543
gene-ANAPC1|ANAPC1,1082,280
gene-FBLN7|FBLN7,59,55
gene-MERTK|MERTK,2287,490
gene-ZC3H6|ZC3H6,3083,1354
gene-TTL|TTL,1358,28
gene-PTCRA|PTCRA,0,0
gene-POLR1B|POLR1B,2143,172
gene-CNPY3|CNPY3,5134,1831
gene-GNMT|GNMT,2089,236
gene-PEX6|PEX6,3444,1028
gene-PPP2R5D|PPP2R5D,1386,529
gene-MEA1|MEA1,1297,707
gene-LOC134397354|LOC134397354,17,0
gene-KLHDC3|KLHDC3,6627,1589
gene-LOC134398288|LOC134398288,5,6
gene-RRP36|RRP36,1018,161
gene-LOC134397357|LOC134397357,801,223
gene-LOC134397361|LOC134397361,0,0
gene-MRPL2|MRPL2,1932,535
gene-LOC134397360|LOC134397360,679,147
gene-KLC4|KLC4,1591,1760
gene-LOC134397364|LOC134397364,793,735
gene-PTK7|PTK7,7017,1981
gene-SRF|SRF,1309,357
gene-TTBK1|TTBK1,44,57
gene-LOC134397368|LOC134397368,3402,991
gene-STPG4|STPG4,0,0
gene-LOC134398291|LOC134398291,4,0
gene-CALM2|CALM2,32526,36079
gene-MCFD2|MCFD2,1355,520
gene-TTC7A|TTC7A,406,464
gene-SOCS5|SOCS5,831,305
gene-TMEM247|TMEM247,375,18
gene-PIGF|PIGF,0,0
gene-CRIPT|CRIPT,1487,474
gene-RHOQ|RHOQ,1681,190
gene-EPAS1|EPAS1,1385,5985
gene-PRKCE|PRKCE,1354,118
gene-SIX2|SIX2,95,10
gene-SRBD1|SRBD1,2609,168
gene-SIX3|SIX3,8,20
gene-SLC3A1|SLC3A1,11,54
gene-PREPL|PREPL,566,41
gene-CAMKMT|CAMKMT,2669,525
gene-PPM1B|PPM1B,7407,6431
gene-DYNC2LI1|DYNC2LI1,356,1313
gene-LRPPRC|LRPPRC,5533,1119
gene-PLEKHH2|PLEKHH2,1970,825
gene-THADA|THADA,2030,355
gene-ZFP36L2|ZFP36L2,2992,3599
gene-HAAO|HAAO,31,0
gene-KCNG3|KCNG3,14,7
gene-LOC134398296|LOC134398296,347,225
gene-MTA3|MTA3,6863,1046
gene-TBCC|TBCC,108,19
gene-PRPH2|PRPH2,13,0
gene-LOC134397394|LOC134397394,0,0
gene-LOC134398549|LOC134398549,0,0
gene-EML4|EML4,4935,752
gene-PKDCC|PKDCC,35,94
gene-BICRAL|BICRAL,593,1105
gene-TRERF1|TRERF1,1608,199
gene-UBR2|UBR2,15254,1750
gene-MRPS10|MRPS10,1519,958
gene-LOC134397403|LOC134397403,747,117
gene-UTP25|UTP25,530,128
gene-SERTAD4|SERTAD4,30,107
gene-SYT14|SYT14,81,31
gene-HHAT|HHAT,39,7
gene-KCNH1|KCNH1,256,0
gene-TRAF5|TRAF5,663,104
gene-RCOR3|RCOR3,4901,4792
gene-LOC134397407|LOC134397407,187,866
gene-RD3|RD3,206,37
gene-SLC30A1|SLC30A1,1086,912
gene-NEK2|NEK2,13375,222
gene-LPGAT1|LPGAT1,829,712
gene-INTS7|INTS7,6347,213
gene-DTL|DTL,2519,74
gene-PACC1|PACC1,371,302
gene-NENF|NENF,20,50
gene-ATF3|ATF3,0,0
gene-BATF3|BATF3,0,0
gene-PPP2R5A|PPP2R5A,10478,2018
gene-SPATA45|SPATA45,0,0
gene-NSL1|NSL1,793,35
gene-TATDN3|TATDN3,80,231
gene-FLVCR1|FLVCR1,457,30
gene-VASH2|VASH2,133,14
gene-ANGEL2|ANGEL2,387,156
gene-KTI12|KTI12,278,32
gene-RPS6KC1|RPS6KC1,324,456
gene-PROX1|PROX1,407,69
gene-SMYD2|SMYD2,3109,2298
gene-PTPN14|PTPN14,179,304
gene-CENPF|CENPF,278,39
gene-KCNK2|KCNK2,219,16
gene-KCTD3|KCTD3,6485,984
gene-LOC134398551|LOC134398551,0,0
gene-USH2A|USH2A,184,0
gene-LOC134397802|LOC134397802,18,2
gene-ESRRG|ESRRG,3393,1318
gene-SPATA17|SPATA17,46,638
gene-GPATCH2|GPATCH2,3625,695
gene-RRP15|RRP15,2436,440
gene-TGFB2|TGFB2,290,784
gene-LYPLAL1|LYPLAL1,334,672
gene-SLC30A10|SLC30A10,0,0
gene-BPNT1|BPNT1,814,541
gene-EPRS1|EPRS1,17024,3961
gene-IARS2|IARS2,1870,1311
gene-RAB3GAP2|RAB3GAP2,8027,1145
gene-C4H1orf115|C4H1orf115,0,15
gene-LOC134397431|LOC134397431,94,582
gene-LOC134398143|LOC134398143,92,374
gene-HLX|HLX,77,64
gene-MARK1|MARK1,13135,2057
gene-LOC134398550|LOC134398550,0,0
gene-DUSP10|DUSP10,7933,199
gene-HHIPL2|HHIPL2,248,0
gene-TAF1A|TAF1A,1883,287
gene-MIA3|MIA3,3896,3865
gene-AIDA|AIDA,2098,2614
gene-FAM177B|FAM177B,0,263
gene-BROX|BROX,4575,2070
gene-TLR5|TLR5,10,20
gene-DISP1|DISP1,18754,343
gene-LOC134398320|LOC134398320,91,243
gene-SUSD4|SUSD4,2302,596
gene-TP53BP2|TP53BP2,8476,1986
gene-LOC134397443|LOC134397443,1539,1538
gene-FBXO28|FBXO28,5159,1746
gene-DEGS1|DEGS1,4513,782
gene-NVL|NVL,4536,655
gene-CNIH4|CNIH4,931,473
gene-CNIH3|CNIH3,0,50
gene-DNAH14|DNAH14,53,0
gene-LBR|LBR,1100,586
gene-WDR26|WDR26,24217,5717
gene-ENAH|ENAH,8702,3201
gene-EPHX1|EPHX1,0,0
gene-SRP9|SRP9,2737,485
gene-LOC134398145|LOC134398145,30,0
gene-TMEM63A|TMEM63A,8340,370
gene-SDE2|SDE2,1938,395
gene-LOC134397456|LOC134397456,10354,17877
gene-ACBD3|ACBD3,10638,2459
gene-LIN9|LIN9,9466,294
gene-STUM|STUM,205,21
gene-PARP1|PARP1,9111,1276
gene-ITPKB|ITPKB,1010,694
gene-PSEN2|PSEN2,2068,136
gene-COQ8A|COQ8A,6494,5130
gene-LOC134397462|LOC134397462,21,1736
gene-CDC42BPA|CDC42BPA,778,4606
