gene_id,SRR15315613,SRR15315614,SRR15315615,SRR15315619,SRR15315620,SRR15829334,SRR15829335,SRR15829337,SRR15829338
gene-UNK|UNK,92,77,18,29,71,106,24,76,52
gene-UNC13D|UNC13D,57,23,29,11,33,50,49,138,47
gene-WBP2|WBP2,1158,841,627,584,1079,799,520,592,788
gene-TRIM47|TRIM47,49,36,34,16,86,96,34,100,121
gene-LOC102463048|LOC102463048,30,35,27,30,16,43,44,39,60
gene-LOC112543597|LOC112543597,52,18,25,20,32,40,35,25,54
gene-LOC102446731|LOC102446731,6385,5195,7186,10611,6526,794,1112,1098,971
gene-LOC102446490|LOC102446490,41987,33178,40772,54004,46602,3415,4110,3695,4299
gene-LOC102446174|LOC102446174,80,59,41,49,62,34,17,15,15
gene-MRPL38|MRPL38,2794,2422,1835,2655,2374,625,505,727,431
gene-FBF1|FBF1,1466,1202,1060,2354,1976,399,580,415,635
gene-EVPL|EVPL,683,597,1110,994,888,30,56,47,21
gene-TEN1|TEN1,934,698,495,721,563,132,266,274,311
gene-CDK3|CDK3,7,15,14,11,3,0,0,0,2
gene-ACOX1|ACOX1,1621,1797,857,985,2024,2383,1693,3561,2766
gene-GALR2|GALR2,84,56,67,25,107,0,0,0,0
gene-SRP68|SRP68,4741,4296,4427,5007,6136,2771,2141,1479,1565
gene-FOXJ1|FOXJ1,1399,939,913,674,995,10,6,0,0
gene-EXOC7|EXOC7,3202,2135,2448,3438,2548,1087,1384,1833,1351
gene-RNF157|RNF157,609,457,206,290,346,85,91,112,92
gene-UBALD2|UBALD2,293,393,216,261,333,173,74,262,342
gene-QRICH2|QRICH2,206,93,166,350,124,115,169,199,179
gene-SPHK1|SPHK1,166,141,104,223,226,21,26,64,13
gene-PRPSAP1|PRPSAP1,2379,1710,1901,2336,2520,995,1635,1198,815
gene-LOC112543594|LOC112543594,12,5,6,3,6,0,0,0,0
gene-AANAT|AANAT,102,124,68,110,58,0,10,57,29
gene-RHBDF2|RHBDF2,625,359,423,524,387,134,142,253,135
gene-UBE2O|UBE2O,4313,3823,3402,3054,3715,2174,2040,3129,2127
gene-LOC112543596|LOC112543596,14,4,0,4,4,0,0,0,0
gene-CYGB|CYGB,148,144,126,124,93,8,0,42,0
gene-LOC112543603|LOC112543603,4,2,3,5,2,0,0,4,0
gene-LOC112543602|LOC112543602,14,2,6,5,7,2,0,3,2
gene-ST6GALNAC2|ST6GALNAC2,850,612,631,645,664,1197,1775,2578,2274
gene-LOC102450530|LOC102450530,4,0,0,0,0,0,0,0,0
gene-MFSD11|MFSD11,291,190,245,249,235,247,152,149,205
gene-LOC112543611|LOC112543611,0,0,6,4,15,0,0,0,0
gene-SLC25A45|SLC25A45,44,30,8,37,28,0,10,0,8
gene-LOC102450756|LOC102450756,394,277,371,356,411,40,73,49,14
gene-LOC102456009|LOC102456009,11218,10449,7234,11051,11761,1570,1198,1552,1269
gene-METTL23|METTL23,533,347,505,913,714,89,105,85,123
gene-SRSF2|SRSF2,17676,17867,15007,24625,20396,4060,5244,6470,6158
gene-LOC112543610|LOC112543610,0,0,0,0,0,0,0,0,0
gene-SCYL1|SCYL1,5492,4557,3170,4927,4206,1578,1060,1074,927
gene-CDC42BPG|CDC42BPG,202,166,140,276,212,18,28,23,19
gene-EHD1|EHD1,3501,3817,1733,2778,3976,699,1041,716,823
gene-LOC102451947|LOC102451947,1324,1130,2788,1081,963,11,0,0,0
gene-LOC102452199|LOC102452199,1056,1001,819,937,1156,28,25,33,13
gene-LOC112543612|LOC112543612,3,0,6,5,4,0,0,0,0
gene-ATG2A|ATG2A,2700,2131,1591,2418,2717,2101,2172,2573,1670
gene-BATF2|BATF2,14,13,11,16,27,11,22,4,10
gene-PPP2R5B|PPP2R5B,2440,2271,1363,1653,2367,2614,2125,5301,3136
gene-LOC102462236|LOC102462236,749,596,343,343,565,74,75,96,105
gene-ARL2|ARL2,3749,3335,1810,3908,3017,1338,1255,1614,823
gene-SAC3D1|SAC3D1,292,225,156,189,300,65,17,6,20
gene-SNX15|SNX15,1623,1693,1211,1647,1999,164,205,205,233
gene-NAALADL1|NAALADL1,16,8,10,8,20,0,0,0,0
gene-LOC102462719|LOC102462719,24,39,55,22,27,0,0,0,0
gene-LOC102454192|LOC102454192,248,243,174,172,228,405,749,502,337
gene-CDCA5|CDCA5,1576,1737,1321,2107,2000,4,0,7,10
gene-ZFPL1|ZFPL1,2013,1810,1687,1969,2085,1642,1426,1261,1261
gene-TMEM262|TMEM262,9,0,0,0,0,9,0,0,12
gene-LOC102463208|LOC102463208,0,0,0,0,0,8,6,22,56
gene-VPS51|VPS51,2321,2267,2063,2390,1877,1389,1672,2117,2130
gene-LOC102456595|LOC102456595,15,15,0,10,9,47,24,84,123
gene-LOC102456010|LOC102456010,414,344,72,187,315,619,397,986,1421
gene-ZNHIT2|ZNHIT2,1349,1414,1097,1407,1483,194,273,296,268
gene-SPDYC|SPDYC,201,133,265,234,169,18,0,13,6
gene-SYVN1|SYVN1,2056,2102,1731,2160,2147,5270,3094,2031,2018
gene-CAPN1|CAPN1,714,775,637,853,890,315,441,658,631
gene-LOC102457330|LOC102457330,3966,3479,3071,5160,4129,1108,1214,1820,1340
gene-FAU|FAU,22558,22125,18549,32911,23471,8149,15958,10136,9233
gene-MRPL49|MRPL49,1453,1593,1609,2166,1516,508,633,661,745
gene-LOC102460310|LOC102460310,0,0,0,6,0,0,0,0,0
gene-CHRM1|CHRM1,67,34,109,73,130,6,10,0,6
gene-LOC102460791|LOC102460791,34,25,8,46,59,0,0,0,0
gene-LGALS12|LGALS12,299,171,281,369,300,481,497,457,499
gene-CDC42EP2|CDC42EP2,1731,1183,1150,1529,1161,38,92,89,52
gene-DPF2|DPF2,5915,5534,4600,5393,6837,926,1104,1265,1182
gene-LOC102463705|LOC102463705,1390,1902,1055,1348,2085,92,32,61,66
gene-LOC106732909|LOC106732909,646,865,496,1387,838,23,29,27,26
gene-LOC112543613|LOC112543613,0,0,0,11,0,0,0,0,0
gene-WDR5|WDR5,6563,6342,7959,7995,6758,2535,2610,2946,3454
gene-RXRA|RXRA,97,80,26,25,47,141,47,215,191
gene-LOC106732911|LOC106732911,0,0,0,0,0,3,0,0,0
gene-PFKFB3|PFKFB3,2626,1435,8919,1402,1364,398,639,1087,316
gene-LOC102445204|LOC102445204,1022,961,1106,0,0,206,334,0,270
gene-LOC102445466|LOC102445466,179,201,279,234,193,68,136,82,78
gene-TIMP2|TIMP2,665,394,276,278,662,267,227,349,286
gene-MTFR1|MTFR1,3355,3285,2690,3527,4548,1384,926,936,680
gene-ARMC1|ARMC1,2963,2877,3132,3582,3361,771,629,639,551
gene-LOC102446969|LOC102446969,0,0,0,0,0,0,0,0,0
gene-CFAP46|CFAP46,265,100,241,188,200,48,13,0,0
gene-NKX6-2|NKX6-2,928,519,887,664,639,0,0,0,0
gene-INPP5A|INPP5A,359,245,369,179,482,26,0,41,0
gene-LOC112543642|LOC112543642,22,7,44,4,9,0,0,6,0
gene-PWWP2B|PWWP2B,1090,974,1029,1418,1167,138,131,178,166
gene-LRRC27|LRRC27,89,57,90,51,74,0,0,0,0
gene-STK32C|STK32C,314,288,166,297,266,11,4,9,0
gene-JAKMIP3|JAKMIP3,30,13,31,0,26,0,2,7,0
gene-DPYSL4|DPYSL4,7940,5402,4987,7110,6761,0,0,15,0
gene-LOC106732912|LOC106732912,5,0,0,0,0,0,0,0,0
gene-BNIP3|BNIP3,1191,858,1074,988,1188,1180,681,1268,814
gene-LOC102450062|LOC102450062,648,646,661,1018,838,201,259,302,223
gene-LOC102449572|LOC102449572,1177,985,932,1335,1382,351,283,491,329
gene-LOC112543635|LOC112543635,9,13,4,14,24,1,10,8,8
gene-LOC106732914|LOC106732914,0,0,0,0,0,0,0,0,0
gene-LOC112543641|LOC112543641,0,0,6,0,0,0,0,0,0
gene-TCERG1L|TCERG1L,49,47,72,38,76,0,0,0,0
gene-CUNH10orf143|CUNH10orf143,276,283,283,148,463,116,67,124,81
gene-GLRX3|GLRX3,7623,7663,6879,10633,8789,955,754,926,693
gene-EBF3|EBF3,2257,1657,1652,1866,3283,0,0,9,0
gene-LOC106732913|LOC106732913,62,6,12,10,15,0,0,0,0
gene-LOC112543640|LOC112543640,0,0,0,0,0,0,0,0,0
gene-MGMT|MGMT,937,1146,1099,654,875,304,270,297,296
gene-LOC112543639|LOC112543639,15,24,17,11,12,9,0,9,0
gene-LOC112543645|LOC112543645,37,8,8,41,35,40,13,26,20
gene-LOC112543644|LOC112543644,8,3,0,8,0,6,0,0,0
gene-LOC112543643|LOC112543643,128,58,92,54,35,15,30,24,21
gene-LOC102454344|LOC102454344,124,97,73,130,79,37,72,38,44
gene-LOC102452706|LOC102452706,9740,10019,10977,17517,15605,15,0,20,13
gene-TEPSIN|TEPSIN,160,125,137,124,127,69,83,145,60
gene-SLC38A10|SLC38A10,4772,4425,4126,4976,6092,4625,4578,4595,4944
gene-LOC106732916|LOC106732916,254,163,163,559,238,132,113,145,85
gene-LOC106732917|LOC106732917,21,20,28,27,25,150,145,226,271
gene-CEP131|CEP131,8731,8179,9306,7711,7657,1646,2429,1863,1341
gene-LOC102456011|LOC102456011,1832,1539,1068,1889,1545,860,818,897,915
gene-LOC102457845|LOC102457845,199,154,125,85,271,8,28,8,17
gene-LOC102458097|LOC102458097,39,12,54,0,29,0,0,10,0
gene-LOC102457589|LOC102457589,207,274,729,235,284,86,61,48,53
gene-PCIF1|PCIF1,13777,13817,8848,12890,14876,3948,3737,5092,4298
gene-LOC102458573|LOC102458573,240,113,39,46,12,0,15,0,0
gene-LOC102458332|LOC102458332,23,10,0,11,9,0,0,0,4
gene-LOC102458804|LOC102458804,74,31,110,97,46,62,84,136,30
gene-LOC106732919|LOC106732919,21,38,61,61,12,10,10,33,12
gene-LOC106732920|LOC106732920,129,81,179,184,43,12,33,18,7
gene-LOC102460157|LOC102460157,0,0,0,0,0,0,0,0,0
gene-LOC102460311|LOC102460311,19,45,9,66,29,40,74,135,7
gene-LOC102460552|LOC102460552,314,312,293,260,409,805,581,714,748
gene-MFAP1|MFAP1,10652,9958,6681,11001,9561,3352,5479,4532,2643
gene-HYPK|HYPK,2020,2240,1650,3177,2098,1321,1292,1107,597
gene-LOC112543646|LOC112543646,2,0,6,0,7,0,0,0,0
gene-LOC112543647|LOC112543647,0,0,0,0,0,0,0,0,0
gene-CATSPER2|CATSPER2,15,14,0,18,10,0,28,10,8
gene-LOC102461856|LOC102461856,638,441,176,457,519,4,86,74,9
gene-LOC106732921|LOC106732921,81,55,52,70,78,20,4,32,4
gene-ELL3|ELL3,6,21,22,10,5,0,0,0,0
gene-PDIA3|PDIA3,30514,30139,27636,31807,28372,29870,37158,20491,20396
gene-LOC102443792|LOC102443792,551,395,177,378,529,145,141,135,145
gene-MORC2|MORC2,6177,5424,5422,7364,6825,672,483,875,587
gene-LOC102443546|LOC102443546,909,744,921,1468,876,42,62,67,45
gene-LOC102444028|LOC102444028,2227,1019,1327,1278,1410,969,835,418,232
gene-MTMR3|MTMR3,3304,2880,2816,3324,3159,3490,4159,5509,4841
gene-LOC112543653|LOC112543653,348,279,286,673,289,268,445,520,227
gene-LOC102444267|LOC102444267,1351,1063,741,981,1089,1084,915,1347,1137
gene-LIF|LIF,0,0,3,0,0,0,0,0,0
gene-HORMAD2|HORMAD2,1691,1355,1257,985,980,271,908,763,972
gene-LOC102446417|LOC102446417,184,103,82,108,77,28,27,0,42
gene-LOC102446558|LOC102446558,1711,894,1435,1822,885,451,440,804,714
gene-MTERF4|MTERF4,731,1178,1217,1215,1242,486,743,791,827
gene-PASK|PASK,2684,1563,1039,1212,2116,0,0,9,20
gene-ANO7|ANO7,152,531,161,194,119,27,393,10,6
gene-PPP1R7|PPP1R7,5277,3803,4110,6289,4969,782,1001,1098,965
gene-LOC112543654|LOC112543654,2,0,0,3,6,41,17,29,34
gene-LOC106732922|LOC106732922,13,6,0,19,0,0,0,0,0
gene-CUNH2orf54|CUNH2orf54,33,16,5,43,41,32,70,182,57
gene-LOC102447551|LOC102447551,2226,952,498,1386,1293,4532,8101,20802,20344
gene-LOC102449345|LOC102449345,33,63,23,25,12,0,0,0,0
gene-LOC112543655|LOC112543655,15,15,5,18,5,4,4,0,5
gene-PUS1|PUS1,1021,1025,671,2215,2566,116,106,308,107
gene-LOC102450684|LOC102450684,0,13,7,0,13,0,0,0,0
gene-LOC102450926|LOC102450926,577,423,937,1550,1149,98,159,440,258
gene-LOC102451159|LOC102451159,176,96,106,109,84,189,172,170,534
gene-LOC106732927|LOC106732927,19,30,58,59,7,75,56,87,38
gene-DCC|DCC,144,47,12,23,97,0,0,0,0
gene-MEX3C|MEX3C,1248,1676,1221,975,1908,392,168,398,259
gene-SMAD4|SMAD4,4162,3455,4263,5469,4708,1744,1445,2103,1369
gene-ELAC1|ELAC1,321,200,141,191,176,63,133,185,75
gene-LOC112543658|LOC112543658,51,35,26,22,32,14,6,23,17
gene-ME2|ME2,661,590,484,619,661,0,7,25,4
gene-MAPK4|MAPK4,25,57,23,51,34,0,0,0,0
gene-LOC102446418|LOC102446418,3,12,0,11,10,0,0,0,0
gene-LOC102454270|LOC102454270,255,231,395,221,300,157,43,207,40
gene-SKA1|SKA1,1226,1689,2001,2094,2138,9,0,8,0
gene-CFAP53|CFAP53,372,323,412,416,447,20,15,0,35
gene-MYO5B|MYO5B,59,35,42,43,84,79,36,44,43
gene-LOC102454940|LOC102454940,990,607,639,876,1263,786,1167,1104,984
gene-LOC112543670|LOC112543670,1,0,0,0,0,0,0,0,2
gene-LIPG|LIPG,295,319,213,419,406,30,22,10,26
gene-ACAA2|ACAA2,8601,9460,9625,10927,11702,12233,10103,12084,12361
gene-CUNH18orf32|CUNH18orf32,884,713,901,1171,1180,820,833,853,568
gene-DYM|DYM,2370,1955,1789,2131,2344,1371,1064,1241,1081
gene-LOC112543661|LOC112543661,0,0,0,0,0,0,0,0,0
gene-SMAD7|SMAD7,911,914,1473,822,1245,405,591,381,256
gene-CTIF|CTIF,168,115,186,166,140,67,63,95,86
gene-LOC102455850|LOC102455850,49764,50087,52407,64155,45053,31631,40467,31910,31502
gene-LOC112543668|LOC112543668,7,8,15,23,11,6,4,10,4
gene-LOC112543667|LOC112543667,11,10,7,7,9,6,2,7,2
gene-LOC112543669|LOC112543669,2,3,1,6,4,2,3,4,3
gene-ZBTB7C|ZBTB7C,20,50,23,15,31,14,26,6,4
gene-LOC112543665|LOC112543665,4,0,3,6,0,0,0,0,0
gene-SMAD2|SMAD2,1884,2278,2138,2572,2850,422,473,529,439
gene-SKOR2|SKOR2,124,65,41,106,66,0,0,0,0
gene-IER3IP1|IER3IP1,5138,4628,6421,7740,5665,991,1210,690,562
gene-KATNAL2|KATNAL2,310,116,112,171,237,0,0,0,0
gene-HDHD2|HDHD2,1693,1530,1762,2063,2086,180,145,136,108
gene-PIAS2|PIAS2,2230,2156,2195,3174,2630,538,505,573,494
gene-ST8SIA5|ST8SIA5,193,161,45,53,102,9,6,6,0
gene-LOXHD1|LOXHD1,300,91,142,134,142,0,0,0,0
gene-LOC112543659|LOC112543659,0,2,0,0,0,0,0,0,0
gene-RNF165|RNF165,439,357,114,167,310,0,0,0,0
gene-CUNH18orf25|CUNH18orf25,1290,1166,1077,1400,1676,696,446,651,468
gene-HAUS1|HAUS1,1581,1593,1495,2170,1812,196,271,223,188
gene-PSTPIP2|PSTPIP2,398,293,270,515,617,576,745,809,566
gene-SIGLEC15|SIGLEC15,6,5,0,0,3,10,0,15,0
gene-EPG5|EPG5,1412,1228,1382,1540,1831,485,648,648,523
gene-LOC102463526|LOC102463526,48,74,13,32,61,41,30,160,16
gene-ATP5F1A|ATP5F1A,23185,22376,15019,22485,26828,4927,3690,5540,3853
gene-SETBP1|SETBP1,469,302,222,137,486,16,19,19,28
gene-LOC112543663|LOC112543663,26,0,0,0,0,0,0,0,0
gene-SYT4|SYT4,4061,2729,3588,3747,3203,0,0,0,0
gene-RIT2|RIT2,59,39,12,15,28,0,0,0,0
gene-PIK3C3|PIK3C3,4908,3109,3401,5378,5836,1200,1389,1053,840
gene-LOC102449414|LOC102449414,188,135,132,130,162,235,184,232,269
gene-THUMPD2|THUMPD2,1002,890,572,917,925,273,517,375,288
gene-CDC37|CDC37,10127,10187,8740,13467,11325,1674,1814,1670,1582
gene-NTNG2|NTNG2,1021,1285,636,1070,1458,0,28,21,10
gene-LOC112543676|LOC112543676,4,0,0,0,3,0,0,0,0
gene-SETX|SETX,3145,2603,2975,3597,3257,549,834,1199,691
gene-TTF1|TTF1,1239,1198,1185,1383,1668,201,217,254,146
gene-CFAP77|CFAP77,151,87,104,121,93,0,0,11,0
gene-BARHL1|BARHL1,251,153,134,143,158,0,0,0,0
gene-DDX31|DDX31,562,584,725,693,612,248,245,270,357
gene-GTF3C4|GTF3C4,1276,1195,1132,1720,1626,452,382,398,374
gene-SPACA9|SPACA9,125,73,49,104,64,0,0,0,0
gene-AK8|AK8,544,404,357,408,548,15,0,0,0
gene-GFI1B|GFI1B,19,105,62,81,102,33,24,125,12
gene-TSC1|TSC1,2523,1956,2609,3111,2254,4296,3900,6376,3876
gene-CEL|CEL,15,12,14,5,0,0,0,20,0
gene-GTF3C5|GTF3C5,2571,2574,1847,2394,2745,370,382,355,246
gene-GBGT1|GBGT1,19,16,6,14,19,36,17,12,10
gene-RALGDS|RALGDS,3898,3720,2554,3679,3850,319,273,770,178
gene-LOC102458805|LOC102458805,43,43,44,114,82,0,27,9,0
gene-LOC102457170|LOC102457170,1262,540,799,1159,723,45,80,37,114
gene-LOC106732933|LOC106732933,166,160,184,196,212,64,69,85,52
gene-LOC102459201|LOC102459201,81,51,83,117,70,60,197,79,65
gene-LOC102459687|LOC102459687,905,1090,1166,959,1726,28,0,17,17
gene-LOC106732935|LOC106732935,15,0,20,17,34,0,0,6,109
gene-LOC102459921|LOC102459921,340,162,124,84,270,3831,6648,3036,4553
gene-LOC102460158|LOC102460158,7,0,0,0,31,524,1420,169,564
gene-RORA|RORA,555,387,470,543,517,268,219,409,380
gene-ICE2|ICE2,1725,1520,1523,1512,1150,205,229,164,279
gene-LOC106732941|LOC106732941,21,17,50,31,76,15,63,35,0
gene-ANXA2|ANXA2,6433,6189,4995,6496,7508,840,2526,414,235
gene-BNIP2|BNIP2,1414,882,1341,1519,1312,556,399,560,662
gene-GCNT3|GCNT3,21,41,113,36,45,3,14,3,0
gene-GTF2A2|GTF2A2,2209,1955,2041,2424,2428,859,899,971,688
gene-OTUD7A|OTUD7A,399,173,377,383,296,0,19,0,0
gene-KLF13|KLF13,362,420,318,564,444,185,171,1219,901
gene-TRPM1|TRPM1,228,172,225,267,193,47,20,49,28
gene-LOC106732939|LOC106732939,89,21,51,57,39,99,168,187,170
gene-MTMR10|MTMR10,3748,3303,3421,4200,4363,587,538,745,455
gene-FAN1|FAN1,2142,1784,1910,2695,2537,607,473,464,517
gene-MCEE|MCEE,743,919,723,786,814,133,244,241,302
gene-MPHOSPH10|MPHOSPH10,1891,1384,1689,2594,2214,288,274,301,153
gene-APBA2|APBA2,4591,2355,3109,3438,3917,0,0,0,0
gene-FAM189A1|FAM189A1,961,595,917,1063,591,59,167,111,101
gene-TJP1|TJP1,3957,4414,5095,4620,6495,1565,1013,1373,1035
gene-LOC102446899|LOC102446899,2863,3381,2693,3956,3646,939,850,1009,626
gene-TM2D3|TM2D3,917,895,976,1374,1170,361,622,341,520
gene-ADAL|ADAL,194,272,192,300,269,66,21,56,0
gene-LARP6|LARP6,1501,874,1162,1491,1447,131,24,36,24
gene-LRRC49|LRRC49,1375,653,1157,1031,1188,62,33,39,36
gene-LOC102447641|LOC102447641,28,12,22,20,23,5,2,3,0
gene-CST7|CST7,53,37,49,31,42,12,12,20,60
gene-LOC102447393|LOC102447393,872,1197,1420,1618,1278,6,15,63,4
gene-VSX1|VSX1,125,76,170,73,51,0,0,0,0
gene-APMAP|APMAP,5612,5196,6337,7857,7628,5369,4485,5750,3820
gene-ACSS1|ACSS1,461,398,581,817,447,90,87,152,58
gene-ENTPD6|ENTPD6,2149,1997,1938,1293,1403,289,449,674,408
gene-ABHD12|ABHD12,1079,679,1039,836,991,448,313,511,388
gene-GINS1|GINS1,3899,5361,3670,8065,5289,321,360,307,415
gene-NINL|NINL,613,458,1173,564,514,45,175,54,74
gene-HHAT|HHAT,607,554,401,632,797,33,26,50,26
gene-SERTAD4|SERTAD4,3192,3076,2938,3946,4000,0,19,16,0
gene-TRNAV-AAC-21|TRNAV-AAC,1,1,0,0,0,0,1,0,0
gene-LOC102452609|LOC102452609,24,16,4,43,21,0,0,0,0
gene-SYT14|SYT14,336,265,285,314,251,0,0,0,0
gene-LOC106732943|LOC106732943,0,6,0,0,0,73,37,0,98
gene-LOC102453374|LOC102453374,120,79,57,111,119,104,115,159,107
gene-LOC102452867|LOC102452867,74,13,36,48,85,12,17,18,3
gene-LOC102453118|LOC102453118,719,593,495,627,627,504,477,494,715
gene-LOC102453630|LOC102453630,153,101,138,129,113,0,0,0,0
gene-LOC102453867|LOC102453867,364,168,213,166,212,0,0,11,0
gene-LOC102454345|LOC102454345,111,42,126,181,99,50,71,49,24
gene-CUNH18orf54|CUNH18orf54,484,580,731,918,861,128,156,193,159
gene-POLI|POLI,2541,2148,2577,3556,2847,707,808,875,685
gene-MBD2|MBD2,461,393,534,695,492,321,290,246,158
gene-LOC102455446|LOC102455446,335,316,329,299,418,39,47,34,38
gene-LOC112543688|LOC112543688,0,0,0,6,4,0,0,0,0
gene-LOC102456347|LOC102456347,16,6,8,0,0,0,8,7,0
gene-LOC102455690|LOC102455690,317,191,197,82,149,7,0,0,3
gene-LOC102455931|LOC102455931,774,844,1018,1188,1055,158,194,275,203
gene-NRIP1|NRIP1,1573,1915,1348,1902,2275,243,372,280,292
gene-SAMSN1|SAMSN1,80,100,102,89,72,60,25,86,47
gene-HSPA13|HSPA13,944,750,705,967,1015,1073,526,366,327
gene-RBM11|RBM11,161,107,158,158,95,33,26,19,29
gene-LOC102462398|LOC102462398,566,360,219,669,364,344,281,367,240
gene-LOC106732944|LOC106732944,9,4,0,0,5,0,0,0,0
gene-LOC112543693|LOC112543693,0,0,0,0,0,0,0,0,0
gene-ROBO2|ROBO2,2554,2010,2007,2555,2928,70,38,125,55
gene-ROBO1|ROBO1,5526,5434,6076,5751,7813,828,1108,202,819
gene-LOC112543691|LOC112543691,0,0,0,0,0,0,0,0,0
gene-LOC112543690|LOC112543690,4,0,0,0,0,0,0,0,0
gene-GBE1|GBE1,1438,1584,2646,1594,2064,1445,935,1601,1242
gene-LOC102462641|LOC102462641,10,11,5,9,0,252,222,498,206
gene-ARL4A|ARL4A,3140,2187,2071,2823,3050,2455,2528,6885,5731
gene-LOC102463127|LOC102463127,3079,2348,2840,3322,3149,36,84,87,75
gene-LOC102463528|LOC102463528,101,34,61,73,73,0,0,0,0
gene-LOC102463868|LOC102463868,7,0,4,0,0,0,0,0,0
gene-CPEB2|CPEB2,1157,740,1116,1457,1377,414,325,542,307
gene-C1QTNF7|C1QTNF7,24,23,36,92,47,14,0,13,39
gene-LOC112543696|LOC112543696,0,0,0,1,0,0,0,0,0
gene-CC2D2A|CC2D2A,984,1372,1027,1967,1802,151,205,157,264
gene-BST1|BST1,0,0,4,0,9,29,26,78,61
gene-FBXL5|FBXL5,1491,1359,998,1230,1553,869,1047,1386,1121
gene-LOC106732945|LOC106732945,0,0,0,0,0,0,0,0,0
gene-CD38|CD38,7,0,7,16,5,0,0,0,0
gene-PROM1|PROM1,1605,1259,1702,1908,2002,0,0,0,0
gene-FGFBP2|FGFBP2,104,235,84,285,164,3,0,0,0
gene-TAPT1|TAPT1,645,499,852,686,773,402,276,312,142
gene-LDB2|LDB2,2148,2013,3505,3326,2986,128,66,416,65
gene-CLRN2|CLRN2,0,0,0,0,0,0,0,0,0
gene-QDPR|QDPR,5350,6292,3923,5978,6321,4287,4923,6103,10559
gene-LAP3|LAP3,1371,1301,1284,1712,1848,888,690,1383,1184
gene-LOC106732946|LOC106732946,0,0,0,0,0,0,0,0,0
gene-MED28|MED28,1096,1388,1138,1545,995,367,383,415,267
gene-FAM184B|FAM184B,651,736,553,618,454,112,66,142,158
gene-NCAPG|NCAPG,2425,2220,3040,3838,3385,20,13,50,30
gene-LOC102451075|LOC102451075,0,0,4,0,0,0,0,0,0
gene-LCORL|LCORL,498,366,444,508,444,68,73,105,73
gene-LOC102452532|LOC102452532,0,0,4,9,14,12,8,23,4
gene-LOC102452790|LOC102452790,140,185,106,166,96,0,7,6,0
gene-GPBAR1|GPBAR1,152,16,15,6,3,0,0,20,0
gene-ARPC2|ARPC2,9430,10010,8908,11429,10550,5452,5835,5548,4873
gene-AAMP|AAMP,2694,1804,1635,2338,2571,512,408,421,399
gene-LOC106732947|LOC106732947,9,8,10,46,8,0,6,34,15
gene-TMBIM1|TMBIM1,262,322,156,200,223,265,276,199,248
gene-PNKD|PNKD,234,256,163,192,258,123,88,95,140
gene-LOC102453799|LOC102453799,190,141,109,51,68,42,26,140,62
gene-LOC102454032|LOC102454032,0,0,9,0,8,62,22,5,38
gene-LOC102456597|LOC102456597,0,0,0,0,0,0,0,0,0
gene-LOC102455932|LOC102455932,0,0,0,0,6,0,0,0,0
gene-LOC102455772|LOC102455772,0,0,0,0,0,0,0,0,0
gene-LOC112543701|LOC112543701,0,0,0,0,0,0,0,0,4
gene-XKR5|XKR5,251,239,91,82,253,0,0,0,7
gene-PAQR8|PAQR8,111,93,52,39,102,19,33,96,33
gene-TRAM2|TRAM2,5871,4808,4914,5003,6644,2162,2164,1745,859
gene-EFHC1|EFHC1,1160,643,822,1181,650,0,3,0,0
gene-LOC102463955|LOC102463955,15,0,6,0,4,0,0,0,0
gene-LOC102457416|LOC102457416,251,464,351,437,365,0,0,0,0
gene-MCM3|MCM3,5211,8326,4624,8004,9643,46,25,70,50
gene-PKHD1|PKHD1,125,93,167,128,125,50,102,74,24
gene-TFAP2B|TFAP2B,1119,771,654,710,995,0,0,0,0
gene-LOC102459287|LOC102459287,14,7,21,6,10,0,0,0,0
gene-LOC102443713|LOC102443713,22,13,29,65,40,0,0,0,0
gene-RHAG|RHAG,20,37,19,110,65,40,25,113,0
gene-LOC102459532|LOC102459532,6,4,17,11,9,3,0,0,0
gene-LOC102460160|LOC102460160,91,34,21,67,108,4366,2777,3438,293
gene-LOC102460400|LOC102460400,187,159,195,193,125,3109,1866,3498,2774
gene-LOC112543699|LOC112543699,4,0,10,10,5,0,59,3,44
gene-LOC102460795|LOC102460795,148,88,59,122,128,520,573,633,649
gene-LOC102461041|LOC102461041,1678,1851,850,2450,1839,188,96,119,88
gene-LOC102444185|LOC102444185,2467,2706,2643,2640,2657,806,724,840,815
gene-LOC102461278|LOC102461278,468,353,226,69,380,52,48,115,66
gene-DCK|DCK,1995,2245,1712,2477,2866,13,0,7,0
gene-SLC4A4|SLC4A4,635,468,402,389,681,195,179,270,128
gene-LOC106732951|LOC106732951,0,0,0,0,0,0,0,0,0
gene-LOC102444888|LOC102444888,90,54,31,61,41,0,0,10,0
gene-LOC102462723|LOC102462723,2811,1067,229,1123,2270,23365,44092,41959,105049
gene-OSTN|OSTN,11,57,27,26,15,0,0,0,0
gene-CCDC50|CCDC50,328,232,107,110,293,232,166,232,212
gene-GMNC|GMNC,282,132,157,82,266,38,62,45,46
gene-LOC112543703|LOC112543703,47,42,44,50,39,0,7,5,2
gene-TMEM207|TMEM207,32,32,0,29,20,0,0,0,0
gene-IL1RAP|IL1RAP,644,1127,938,1252,1323,1171,1346,940,1264
gene-CLDN16|CLDN16,122,48,88,130,120,0,0,0,0
gene-CLDN1|CLDN1,19,45,16,16,66,460,281,150,87
